name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.57533e+08,5.8897e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",19,3.76625e+07,3.7658e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",26,2.6785e+07,2.67823e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",455,1.31485e+07,1.43005e+06,ns,,,,,,4032,9.14458e+06,2268
