name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.13213e+08,5.41231e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",19,3.71105e+07,3.70871e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",30,2.32034e+07,2.31919e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",494,1.29179e+07,1.43916e+06,ns,,,,,,4032,9.14458e+06,2268
