name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.51704e+08,5.7378e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",18,3.77463e+07,3.77231e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",26,2.76575e+07,2.76436e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",491,1.31367e+07,1.43941e+06,ns,,,,,,4032,9.14458e+06,2268
