name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.39564e+08,5.7861e+08,ns,,,,,,4032,1.21928e+07,3024
"naive/0",12,5.1896e+07,5.18865e+07,ns,,,,,,4032,1.21928e+07,3024
"v1/0",23,3.10164e+07,3.10083e+07,ns,,,,,,4032,1.21928e+07,3024
"v2/0",426,1.69979e+07,1.69746e+06,ns,,,,,,4032,1.21928e+07,3024
