name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.2237e+08,5.57526e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",19,3.73071e+07,3.7296e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",30,2.31702e+07,2.31689e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",413,1.55292e+07,1.73983e+06,ns,,,,,,4032,9.14458e+06,2268
