name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.30379e+08,5.59506e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",19,3.73177e+07,3.72899e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",31,2.32785e+07,2.32611e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",413,1.51828e+07,1.73033e+06,ns,,,,,,4032,9.14458e+06,2268
