name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.36503e+08,5.59707e+08,ns,,,,,,4032,9.14458e+06,2268
"naive/0",18,4.14228e+07,4.11047e+07,ns,,,,,,4032,9.14458e+06,2268
"v1/0",30,2.32842e+07,2.32141e+07,ns,,,,,,4032,9.14458e+06,2268
"v2/0",418,1.5154e+07,1.64367e+06,ns,,,,,,4032,9.14458e+06,2268
