name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"cols","pix","rows"
"warmup/0",1,6.56966e+08,5.65652e+08,ns,,,,,,4032,1.21928e+07,3024
"naive/0",12,5.18034e+07,5.17056e+07,ns,,,,,,4032,1.21928e+07,3024
"v1/0",18,3.93607e+07,3.93316e+07,ns,,,,,,4032,1.21928e+07,3024
"v2/0",343,2.0555e+07,2.16403e+06,ns,,,,,,4032,1.21928e+07,3024
